"destino","exportaciones_acum","año","mes","tipo_destino","exportaciones_mensual_raw","correccion_estadistica","exportaciones_mensual"
"Angola",2054512,2023,6,"pais",15425,FALSE,15425
"Angola",2346864.75,2023,7,"pais",292352.75,FALSE,292352.75
"Angola",5738792,2023,8,"pais",3391927.25,FALSE,3391927.25
"Angola",5817196,2023,9,"pais",78404,FALSE,78404
"Angola",6964484,2023,10,"pais",1147288,FALSE,1147288
"Angola",6968849,2023,11,"pais",4365,FALSE,4365
"Angola",7101833.74,2023,12,"pais",132984.74,FALSE,132984.74
"Arabia Saudita",2811848,2023,1,"pais",2811848,FALSE,2811848
"Arabia Saudita",12558437,2023,2,"pais",9746589,FALSE,9746589
"Arabia Saudita",19860935,2023,3,"pais",7302498,FALSE,7302498
"Arabia Saudita",64630960,2023,4,"pais",44770025,FALSE,44770025
"Arabia Saudita",72392669,2023,5,"pais",7761709,FALSE,7761709
"Arabia Saudita",87122307,2023,6,"pais",14729638,FALSE,14729638
"Arabia Saudita",105391682.6,2023,7,"pais",18269375.6,FALSE,18269375.6
"Arabia Saudita",131759298,2023,8,"pais",26367615.4,FALSE,26367615.4
"Arabia Saudita",135424570,2023,9,"pais",3665272,FALSE,3665272
"Arabia Saudita",153899094,2023,10,"pais",18474524,FALSE,18474524
"Arabia Saudita",174966548,2023,11,"pais",21067454,FALSE,21067454
"Arabia Saudita",201942002.89,2023,12,"pais",26975454.89,FALSE,26975454.89
"Argelia",15957761,2023,1,"pais",15957761,FALSE,15957761
"Argelia",47446278,2023,2,"pais",31488517,FALSE,31488517
"Argelia",74264559,2023,3,"pais",26818281,FALSE,26818281
"Argelia",84141003,2023,4,"pais",9876444,FALSE,9876444
"Argelia",122663980,2023,5,"pais",38522977,FALSE,38522977
"Argelia",155329010,2023,6,"pais",32665030,FALSE,32665030
"Argelia",182180895.33,2023,7,"pais",26851885.33,FALSE,26851885.33
"Argelia",190258327,2023,8,"pais",8077431.66999999,FALSE,8077431.66999999
"Argelia",200067835,2023,9,"pais",9809508,FALSE,9809508
"Argelia",205250863,2023,10,"pais",5183028,FALSE,5183028
"Argelia",216795648,2023,11,"pais",11544785,FALSE,11544785
"Argelia",225556162.92,2023,12,"pais",8760514.91999999,FALSE,8760514.91999999
"Australia",12823,2023,1,"pais",12823,FALSE,12823
"Australia",16074651,2023,2,"pais",16061828,FALSE,16061828
"Australia",21840735,2023,3,"pais",5766084,FALSE,5766084
"Australia",22723308,2023,4,"pais",882573,FALSE,882573
"Australia",22894760,2023,5,"pais",171452,FALSE,171452
"Australia",40579018,2023,6,"pais",17684258,FALSE,17684258
"Australia",41849314.11,2023,7,"pais",1270296.11,FALSE,1270296.11
"Australia",42174250,2023,8,"pais",324935.890000001,FALSE,324935.890000001
"Australia",58850809,2023,9,"pais",16676559,FALSE,16676559
"Australia",59131910,2023,10,"pais",281101,FALSE,281101
"Australia",60405339,2023,11,"pais",1273429,FALSE,1273429
"Australia",74184649.53,2023,12,"pais",13779310.53,FALSE,13779310.53
"Austria",266538,2023,1,"pais",266538,FALSE,266538
"Austria",382206,2023,2,"pais",115668,FALSE,115668
"Austria",558815,2023,3,"pais",176609,FALSE,176609
"Austria",747929,2023,4,"pais",189114,FALSE,189114
"Austria",807050,2023,5,"pais",59121,FALSE,59121
"Austria",874089,2023,6,"pais",67039,FALSE,67039
"Austria",874087.81,2023,7,"pais",-1.18999999994412,TRUE,0
"Austria",905089,2023,8,"pais",31001.1899999999,FALSE,31001.1899999999
"Austria",1006254,2023,9,"pais",101165,FALSE,101165
"Austria",1107555,2023,10,"pais",101301,FALSE,101301
"Austria",1198938,2023,11,"pais",91383,FALSE,91383
"Austria",1382520.03,2023,12,"pais",183582.03,FALSE,183582.03
"Azerbaiján",5622,2023,3,"pais",5622,FALSE,5622
"Azerbaiján",8704,2023,4,"pais",3082,FALSE,3082
"Azerbaiján",8704,2023,5,"pais",0,FALSE,0
"Azerbaiján",8704,2023,6,"pais",0,FALSE,0
"Azerbaiján",8704.1,2023,7,"pais",0.100000000000364,FALSE,0.100000000000364
"Azerbaiján",12573,2023,8,"pais",3868.9,FALSE,3868.9
"Azerbaiján",15668,2023,9,"pais",3095,FALSE,3095
"Azerbaiján",15668,2023,10,"pais",0,FALSE,0
"Azerbaiján",15668,2023,11,"pais",0,FALSE,0
"Azerbaiján",15667.51,2023,12,"pais",-0.489999999999782,TRUE,0
"Bahrein",12125,2023,3,"pais",12125,FALSE,12125
"Bahrein",214275,2023,4,"pais",202150,FALSE,202150
"Bahrein",217277,2023,5,"pais",3002,FALSE,3002
"Bahrein",217277,2023,6,"pais",0,FALSE,0
"Bahrein",219347.41,2023,7,"pais",2070.41,FALSE,2070.41
"Bahrein",328568,2023,8,"pais",109220.59,FALSE,109220.59
"Bahrein",342478,2023,9,"pais",13910,FALSE,13910
"Bahrein",342478,2023,10,"pais",0,FALSE,0
"Bahrein",467879,2023,11,"pais",125401,FALSE,125401
"Bahrein",467878.83,2023,12,"pais",-0.169999999983702,TRUE,0
"Bangladesh",30106213,2023,1,"pais",30106213,FALSE,30106213
"Bangladesh",42361025,2023,2,"pais",12254812,FALSE,12254812
"Bangladesh",44641025,2023,3,"pais",2280000,FALSE,2280000
"Bangladesh",48067245,2023,4,"pais",3426220,FALSE,3426220
"Bangladesh",71604704,2023,5,"pais",23537459,FALSE,23537459
"Bangladesh",104852073,2023,6,"pais",33247369,FALSE,33247369
"Bangladesh",109066358.44,2023,7,"pais",4214285.44,FALSE,4214285.44
"Bangladesh",124813318,2023,8,"pais",15746959.56,FALSE,15746959.56
"Bangladesh",125847027,2023,9,"pais",1033709,FALSE,1033709
"Bangladesh",146579956,2023,10,"pais",20732929,FALSE,20732929
"Bangladesh",170314499,2023,11,"pais",23734543,FALSE,23734543
"Bangladesh",203125915.33,2023,12,"pais",32811416.33,FALSE,32811416.33
"Benin",NA,2023,3,"pais",NA,NA,NA
"Benin",NA,2023,4,"pais",NA,NA,NA
"Benin",NA,2023,5,"pais",NA,NA,NA
"Benin",NA,2023,6,"pais",NA,NA,NA
"Benin",NA,2023,7,"pais",NA,NA,NA
"Benin",16588,2023,8,"pais",NA,NA,NA
"Benin",16588,2023,9,"pais",0,FALSE,0
"Benin",16588,2023,10,"pais",0,FALSE,0
"Benin",39529,2023,11,"pais",22941,FALSE,22941
"Benin",39528.69,2023,12,"pais",-0.309999999997672,TRUE,0
"Bielorrusia",1620,2023,3,"pais",1620,FALSE,1620
"Bielorrusia",1620,2023,4,"pais",0,FALSE,0
"Bielorrusia",1620,2023,5,"pais",0,FALSE,0
"Bielorrusia",1620,2023,6,"pais",0,FALSE,0
"Bielorrusia",1620,2023,7,"pais",0,FALSE,0
"Bielorrusia",121070,2023,8,"pais",119450,FALSE,119450
"Bielorrusia",121070,2023,9,"pais",0,FALSE,0
"Bielorrusia",150970,2023,10,"pais",29900,FALSE,29900
"Bielorrusia",150970,2023,11,"pais",0,FALSE,0
"Bielorrusia",150969.8,2023,12,"pais",-0.200000000011642,TRUE,0
"Bolivia",5564988,2023,1,"pais",5564988,FALSE,5564988
"Bolivia",10180321,2023,2,"pais",4615333,FALSE,4615333
"Bolivia",15679487,2023,3,"pais",5499166,FALSE,5499166
"Bolivia",20289467,2023,4,"pais",4609980,FALSE,4609980
"Bolivia",23746749,2023,5,"pais",3457282,FALSE,3457282
"Bolivia",26439755,2023,6,"pais",2693006,FALSE,2693006
"Bolivia",31325174.83,2023,7,"pais",4885419.83,FALSE,4885419.83
"Bolivia",37373404,2023,8,"pais",6048229.17,FALSE,6048229.17
"Bolivia",43198810,2023,9,"pais",5825406,FALSE,5825406
"Bolivia",47420964,2023,10,"pais",4222154,FALSE,4222154
"Bolivia",51966597,2023,11,"pais",4545633,FALSE,4545633
"Bolivia",53977947.44,2023,12,"pais",2011350.44,FALSE,2011350.44
"Bosnia Herzegovina",7351,2023,1,"pais",7351,FALSE,7351
"Bosnia Herzegovina",10504,2023,2,"pais",3153,FALSE,3153
"Bosnia Herzegovina",13097,2023,3,"pais",2593,FALSE,2593
"Bosnia Herzegovina",13097,2023,4,"pais",0,FALSE,0
"Bosnia Herzegovina",13097,2023,5,"pais",0,FALSE,0
"Bosnia Herzegovina",13856,2023,6,"pais",759,FALSE,759
"Bosnia Herzegovina",14615.32,2023,7,"pais",759.32,FALSE,759.32
"Bosnia Herzegovina",16472,2023,8,"pais",1856.68,FALSE,1856.68
"Bosnia Herzegovina",18614,2023,9,"pais",2142,FALSE,2142
"Bosnia Herzegovina",22901,2023,10,"pais",4287,FALSE,4287
"Bosnia Herzegovina",22901,2023,11,"pais",0,FALSE,0
"Bosnia Herzegovina",25086.47,2023,12,"pais",2185.47,FALSE,2185.47
"Brasil",72616849,2023,1,"pais",72616849,FALSE,72616849
"Brasil",180899030,2023,2,"pais",108282181,FALSE,108282181
"Brasil",327362349,2023,3,"pais",146463319,FALSE,146463319
"Brasil",455228782,2023,4,"pais",127866433,FALSE,127866433
"Brasil",577012875,2023,5,"pais",121784093,FALSE,121784093
"Brasil",681122419,2023,6,"pais",104109544,FALSE,104109544
"Brasil",800234123.1,2023,7,"pais",119111704.1,FALSE,119111704.1
"Brasil",918399778,2023,8,"pais",118165654.9,FALSE,118165654.9
"Brasil",1039047730,2023,9,"pais",120647952,FALSE,120647952
"Brasil",1128566883,2023,10,"pais",89519153,FALSE,89519153
"Brasil",1221123536,2023,11,"pais",92556653,FALSE,92556653
"Brasil",1325912405.27,2023,12,"pais",104788869.27,FALSE,104788869.27
"Brunei",NA,2023,6,"pais",NA,NA,NA
"Brunei",NA,2023,7,"pais",NA,NA,NA
"Brunei",NA,2023,8,"pais",NA,NA,NA
"Brunei",NA,2023,9,"pais",NA,NA,NA
"Brunei",NA,2023,10,"pais",NA,NA,NA
"Brunei",614654,2023,11,"pais",NA,NA,NA
"Brunei",614654.11,2023,12,"pais",0.10999999998603,FALSE,0.10999999998603
"Bulgaria",24560,2023,1,"pais",24560,FALSE,24560
"Bulgaria",73431,2023,2,"pais",48871,FALSE,48871
"Bulgaria",408608,2023,3,"pais",335177,FALSE,335177
"Bulgaria",612784,2023,4,"pais",204176,FALSE,204176
"Bulgaria",897486,2023,5,"pais",284702,FALSE,284702
"Bulgaria",1712002,2023,6,"pais",814516,FALSE,814516
"Bulgaria",1884896.59,2023,7,"pais",172894.59,FALSE,172894.59
"Bulgaria",2337371,2023,8,"pais",452474.41,FALSE,452474.41
"Bulgaria",2924404,2023,9,"pais",587033,FALSE,587033
"Bulgaria",3618537,2023,10,"pais",694133,FALSE,694133
"Bulgaria",4308415,2023,11,"pais",689878,FALSE,689878
"Bulgaria",4528948.18,2023,12,"pais",220533.18,FALSE,220533.18
"Burkina Faso",6089,2023,5,"pais",6089,FALSE,6089
"Burkina Faso",6089,2023,6,"pais",0,FALSE,0
"Burkina Faso",6088.83,2023,7,"pais",-0.170000000000073,TRUE,0
"Burkina Faso",9853,2023,8,"pais",3764.17,FALSE,3764.17
"Burkina Faso",9853,2023,9,"pais",0,FALSE,0
"Burkina Faso",9853,2023,10,"pais",0,FALSE,0
"Burkina Faso",9853,2023,11,"pais",0,FALSE,0
"Burkina Faso",9852.18,2023,12,"pais",-0.819999999999709,TRUE,0
"Bélgica",90406,2023,1,"pais",90406,FALSE,90406
"Bélgica",481123,2023,2,"pais",390717,FALSE,390717
"Bélgica",624770,2023,3,"pais",143647,FALSE,143647
"Bélgica",662787,2023,4,"pais",38017,FALSE,38017
"Bélgica",817855,2023,5,"pais",155068,FALSE,155068
"Bélgica",942442,2023,6,"pais",124587,FALSE,124587
"Bélgica",2204771.16,2023,7,"pais",1262329.16,FALSE,1262329.16
"Bélgica",15021584,2023,8,"pais",12816812.84,FALSE,12816812.84
"Bélgica",15291709,2023,9,"pais",270125,FALSE,270125
"Bélgica",15518099,2023,10,"pais",226390,FALSE,226390
"Bélgica",15646266,2023,11,"pais",128167,FALSE,128167
"Bélgica",15714591.88,2023,12,"pais",68325.8800000008,FALSE,68325.8800000008
"Cabo Verde",NA,2023,4,"pais",NA,NA,NA
"Cabo Verde",NA,2023,5,"pais",NA,NA,NA
"Cabo Verde",NA,2023,6,"pais",NA,NA,NA
"Cabo Verde",695378,2023,7,"pais",NA,NA,NA
"Cabo Verde",695378,2023,8,"pais",0,FALSE,0
"Cabo Verde",695378,2023,9,"pais",0,FALSE,0
"Cabo Verde",695378,2023,10,"pais",0,FALSE,0
"Cabo Verde",695378,2023,11,"pais",0,FALSE,0
"Cabo Verde",697272.39,2023,12,"pais",1894.39000000001,FALSE,1894.39000000001
"Camboya (ex Kampuchea)",346768,2023,2,"pais",346768,FALSE,346768
"Camboya (ex Kampuchea)",542848,2023,3,"pais",196080,FALSE,196080
"Camboya (ex Kampuchea)",793997,2023,4,"pais",251149,FALSE,251149
"Camboya (ex Kampuchea)",895627,2023,5,"pais",101630,FALSE,101630
"Camboya (ex Kampuchea)",909743,2023,6,"pais",14116,FALSE,14116
"Camboya (ex Kampuchea)",1011401.04,2023,7,"pais",101658.04,FALSE,101658.04
"Camboya (ex Kampuchea)",1147609,2023,8,"pais",136207.96,FALSE,136207.96
"Camboya (ex Kampuchea)",1320944,2023,9,"pais",173335,FALSE,173335
"Camboya (ex Kampuchea)",1412227,2023,10,"pais",91283,FALSE,91283
"Camboya (ex Kampuchea)",1555436,2023,11,"pais",143209,FALSE,143209
"Camboya (ex Kampuchea)",1560855.86,2023,12,"pais",5419.8600000001,FALSE,5419.8600000001
"Camerún",39118,2023,1,"pais",39118,FALSE,39118
"Camerún",39118,2023,2,"pais",0,FALSE,0
"Camerún",45253,2023,3,"pais",6135,FALSE,6135
"Camerún",49292,2023,4,"pais",4039,FALSE,4039
"Camerún",362285,2023,5,"pais",312993,FALSE,312993
"Camerún",362285,2023,6,"pais",0,FALSE,0
"Camerún",7767534.92,2023,7,"pais",7405249.92,FALSE,7405249.92
"Camerún",18820141,2023,8,"pais",11052606.08,FALSE,11052606.08
"Camerún",23822103,2023,9,"pais",5001962,FALSE,5001962
"Camerún",23918623,2023,10,"pais",96520,FALSE,96520
"Camerún",24838542,2023,11,"pais",919919,FALSE,919919
"Camerún",25269124.2,2023,12,"pais",430582.199999999,FALSE,430582.199999999
"Canadá",244748,2023,1,"pais",244748,FALSE,244748
"Canadá",346073,2023,2,"pais",101325,FALSE,101325
"Canadá",1421104,2023,3,"pais",1075031,FALSE,1075031
"Canadá",2589537,2023,4,"pais",1168433,FALSE,1168433
"Canadá",7889483,2023,5,"pais",5299946,FALSE,5299946
"Canadá",8160585,2023,6,"pais",271102,FALSE,271102
"Canadá",13436491.48,2023,7,"pais",5275906.48,FALSE,5275906.48
"Canadá",25357931,2023,8,"pais",11921439.52,FALSE,11921439.52
"Canadá",37107382,2023,9,"pais",11749451,FALSE,11749451
"Canadá",37786664,2023,10,"pais",679282,FALSE,679282
"Canadá",38609296,2023,11,"pais",822632,FALSE,822632
"Canadá",40392440.63,2023,12,"pais",1783144.63,FALSE,1783144.63
"Chile",43725703,2023,1,"pais",43725703,FALSE,43725703
"Chile",79364433,2023,2,"pais",35638730,FALSE,35638730
"Chile",128157061,2023,3,"pais",48792628,FALSE,48792628
"Chile",183078663,2023,4,"pais",54921602,FALSE,54921602
"Chile",257147988,2023,5,"pais",74069325,FALSE,74069325
"Chile",304020168,2023,6,"pais",46872180,FALSE,46872180
"Chile",383103513.13,2023,7,"pais",79083345.13,FALSE,79083345.13
"Chile",422454421,2023,8,"pais",39350907.87,FALSE,39350907.87
"Chile",468369770,2023,9,"pais",45915349,FALSE,45915349
"Chile",512734921,2023,10,"pais",44365151,FALSE,44365151
"Chile",549488640,2023,11,"pais",36753719,FALSE,36753719
"Chile",604213713.15,2023,12,"pais",54725073.15,FALSE,54725073.15
"China",50826975,2023,1,"pais",50826975,FALSE,50826975
"China",99651004,2023,2,"pais",48824029,FALSE,48824029
"China",145309947,2023,3,"pais",45658943,FALSE,45658943
"China",220278726,2023,4,"pais",74968779,FALSE,74968779
"China",383377932,2023,5,"pais",163099206,FALSE,163099206
"China",503099997,2023,6,"pais",119722065,FALSE,119722065
"China",601834040.65,2023,7,"pais",98734043.65,FALSE,98734043.65
"China",662559216,2023,8,"pais",60725175.35,FALSE,60725175.35
"China",771252301,2023,9,"pais",108693085,FALSE,108693085
"China",889314883,2023,10,"pais",118062582,FALSE,118062582
"China",940474431,2023,11,"pais",51159548,FALSE,51159548
"China",989758927.41,2023,12,"pais",49284496.41,FALSE,49284496.41
"Chipre",NA,2023,2,"pais",NA,NA,NA
"Chipre",6286644,2023,3,"pais",NA,NA,NA
"Chipre",6595052,2023,4,"pais",308408,FALSE,308408
"Chipre",15732520,2023,5,"pais",9137468,FALSE,9137468
"Chipre",15733013,2023,6,"pais",493,FALSE,493
"Chipre",19173711.39,2023,7,"pais",3440698.39,FALSE,3440698.39
"Chipre",25111272,2023,8,"pais",5937560.61,FALSE,5937560.61
"Chipre",25115544,2023,9,"pais",4272,FALSE,4272
"Chipre",25116124,2023,10,"pais",580,FALSE,580
"Chipre",25118219,2023,11,"pais",2095,FALSE,2095
"Chipre",28117335.91,2023,12,"pais",2999116.91,FALSE,2999116.91
"Colombia",12448608,2023,1,"pais",12448608,FALSE,12448608
"Colombia",36282255,2023,2,"pais",23833647,FALSE,23833647
"Colombia",51854960,2023,3,"pais",15572705,FALSE,15572705
"Colombia",92330838,2023,4,"pais",40475878,FALSE,40475878
"Colombia",104421346,2023,5,"pais",12090508,FALSE,12090508
"Colombia",110940914,2023,6,"pais",6519568,FALSE,6519568
"Colombia",118097165.07,2023,7,"pais",7156251.06999999,FALSE,7156251.06999999
"Colombia",123084082,2023,8,"pais",4986916.93000001,FALSE,4986916.93000001
"Colombia",125096154,2023,9,"pais",2012072,FALSE,2012072
"Colombia",128020656,2023,10,"pais",2924502,FALSE,2924502
"Colombia",135229303,2023,11,"pais",7208647,FALSE,7208647
"Colombia",144700957.96,2023,12,"pais",9471654.96000001,FALSE,9471654.96000001
"Congo",439651,2023,2,"pais",439651,FALSE,439651
"Congo",751954,2023,3,"pais",312303,FALSE,312303
"Congo",851936,2023,4,"pais",99982,FALSE,99982
"Congo",877541,2023,5,"pais",25605,FALSE,25605
"Congo",1280107,2023,6,"pais",402566,FALSE,402566
"Congo",1645805.65,2023,7,"pais",365698.65,FALSE,365698.65
"Congo",2012936,2023,8,"pais",367130.35,FALSE,367130.35
"Congo",2072735,2023,9,"pais",59799,FALSE,59799
"Congo",3782903,2023,10,"pais",1710168,FALSE,1710168
"Congo",3993236,2023,11,"pais",210333,FALSE,210333
"Congo",4140561.44,2023,12,"pais",147325.44,FALSE,147325.44
"Corea Republicana",2099983,2023,1,"pais",2099983,FALSE,2099983
"Corea Republicana",34394936,2023,2,"pais",32294953,FALSE,32294953
"Corea Republicana",39364704,2023,3,"pais",4969768,FALSE,4969768
"Corea Republicana",40340120,2023,4,"pais",975416,FALSE,975416
"Corea Republicana",56210291,2023,5,"pais",15870171,FALSE,15870171
"Corea Republicana",66247632,2023,6,"pais",10037341,FALSE,10037341
"Corea Republicana",72595418.9,2023,7,"pais",6347786.90000001,FALSE,6347786.90000001
"Corea Republicana",107170246,2023,8,"pais",34574827.1,FALSE,34574827.1
"Corea Republicana",126453748,2023,9,"pais",19283502,FALSE,19283502
"Corea Republicana",171700032,2023,10,"pais",45246284,FALSE,45246284
"Corea Republicana",173961654,2023,11,"pais",2261622,FALSE,2261622
"Corea Republicana",175278859.59,2023,12,"pais",1317205.59,FALSE,1317205.59
"Costa Rica",511845,2023,1,"pais",511845,FALSE,511845
"Costa Rica",5329955,2023,2,"pais",4818110,FALSE,4818110
"Costa Rica",5518030,2023,3,"pais",188075,FALSE,188075
"Costa Rica",5657728,2023,4,"pais",139698,FALSE,139698
"Costa Rica",5719613,2023,5,"pais",61885,FALSE,61885
"Costa Rica",5849263,2023,6,"pais",129650,FALSE,129650
"Costa Rica",6165637.2,2023,7,"pais",316374.2,FALSE,316374.2
"Costa Rica",6219485,2023,8,"pais",53847.7999999998,FALSE,53847.7999999998
"Costa Rica",6437261,2023,9,"pais",217776,FALSE,217776
"Costa Rica",6779074,2023,10,"pais",341813,FALSE,341813
"Costa Rica",7101770,2023,11,"pais",322696,FALSE,322696
"Costa Rica",7289754.96,2023,12,"pais",187984.96,FALSE,187984.96
"Costa de Marfil",1356333,2023,1,"pais",1356333,FALSE,1356333
"Costa de Marfil",1421952,2023,2,"pais",65619,FALSE,65619
"Costa de Marfil",1501470,2023,3,"pais",79518,FALSE,79518
"Costa de Marfil",1516650,2023,4,"pais",15180,FALSE,15180
"Costa de Marfil",1881648,2023,5,"pais",364998,FALSE,364998
"Costa de Marfil",1906999,2023,6,"pais",25351,FALSE,25351
"Costa de Marfil",6349378.02,2023,7,"pais",4442379.02,FALSE,4442379.02
"Costa de Marfil",10486266,2023,8,"pais",4136887.98,FALSE,4136887.98
"Costa de Marfil",10522969,2023,9,"pais",36703,FALSE,36703
"Costa de Marfil",10597150,2023,10,"pais",74181,FALSE,74181
"Costa de Marfil",14555451,2023,11,"pais",3958301,FALSE,3958301
"Costa de Marfil",22854539.24,2023,12,"pais",8299088.24,FALSE,8299088.24
"Croacia",12474,2023,1,"pais",12474,FALSE,12474
"Croacia",21341,2023,2,"pais",8867,FALSE,8867
"Croacia",31930,2023,3,"pais",10589,FALSE,10589
"Croacia",39169,2023,4,"pais",7239,FALSE,7239
"Croacia",53873,2023,5,"pais",14704,FALSE,14704
"Croacia",72246,2023,6,"pais",18373,FALSE,18373
"Croacia",86550.48,2023,7,"pais",14304.48,FALSE,14304.48
"Croacia",96040,2023,8,"pais",9489.52,FALSE,9489.52
"Croacia",110009,2023,9,"pais",13969,FALSE,13969
"Croacia",117096,2023,10,"pais",7087,FALSE,7087
"Croacia",128161,2023,11,"pais",11065,FALSE,11065
"Croacia",142279.25,2023,12,"pais",14118.25,FALSE,14118.25
"Cuba",9405699,2023,1,"pais",9405699,FALSE,9405699
"Cuba",20030180,2023,2,"pais",10624481,FALSE,10624481
"Cuba",21263273,2023,3,"pais",1233093,FALSE,1233093
"Cuba",21271191,2023,4,"pais",7918,FALSE,7918
"Cuba",23761174,2023,5,"pais",2489983,FALSE,2489983
"Cuba",24001916,2023,6,"pais",240742,FALSE,240742
"Cuba",25675749.59,2023,7,"pais",1673833.59,FALSE,1673833.59
"Cuba",36908267,2023,8,"pais",11232517.41,FALSE,11232517.41
"Cuba",36912044,2023,9,"pais",3777,FALSE,3777
"Cuba",37896827,2023,10,"pais",984783,FALSE,984783
"Cuba",48196937,2023,11,"pais",10300110,FALSE,10300110
"Cuba",49100674.24,2023,12,"pais",903737.240000002,FALSE,903737.240000002
"DESCONOCIDO",108725984,2023,1,"agregado",108725984,FALSE,108725984
"DESCONOCIDO",82807835,2023,2,"agregado",-25918149,TRUE,0
"DESCONOCIDO",107055311,2023,3,"agregado",24247476,FALSE,24247476
"DESCONOCIDO",54450363,2023,4,"agregado",-52604948,TRUE,0
"DESCONOCIDO",61057833,2023,5,"agregado",6607470,FALSE,6607470
"DESCONOCIDO",59198516,2023,6,"agregado",-1859317,TRUE,0
"DESCONOCIDO",57125642.7,2023,7,"agregado",-2072873.3,TRUE,0
"DESCONOCIDO",65719758,2023,8,"agregado",8594115.3,FALSE,8594115.3
"DESCONOCIDO",79979562,2023,9,"agregado",14259804,FALSE,14259804
"DESCONOCIDO",96561527,2023,10,"agregado",16581965,FALSE,16581965
"DESCONOCIDO",101528308,2023,11,"agregado",4966781,FALSE,4966781
"DESCONOCIDO",124061611.09,2023,12,"agregado",22533303.09,FALSE,22533303.09
"Demás países",2646871,2023,1,"pais",2646871,FALSE,2646871
"Demás países",4829098,2023,2,"pais",2182227,FALSE,2182227
"Demás países",6885626,2023,3,"pais",2056528,FALSE,2056528
"Demás países",8870953,2023,4,"pais",1985327,FALSE,1985327
"Demás países",10525108,2023,5,"pais",1654155,FALSE,1654155
"Demás países",12419045,2023,6,"pais",1893937,FALSE,1893937
"Demás países",14911200.87,2023,7,"pais",2492155.87,FALSE,2492155.87
"Demás países",16863039,2023,8,"pais",1951838.13,FALSE,1951838.13
"Demás países",18800826,2023,9,"pais",1937787,FALSE,1937787
"Demás países",20990564,2023,10,"pais",2189738,FALSE,2189738
"Demás países",23217970,2023,11,"pais",2227406,FALSE,2227406
"Demás países",24411292.96,2023,12,"pais",1193322.96,FALSE,1193322.96
"Dinamarca",14404,2023,1,"pais",14404,FALSE,14404
"Dinamarca",30283,2023,2,"pais",15879,FALSE,15879
"Dinamarca",70933,2023,3,"pais",40650,FALSE,40650
"Dinamarca",85192,2023,4,"pais",14259,FALSE,14259
"Dinamarca",104385,2023,5,"pais",19193,FALSE,19193
"Dinamarca",121899,2023,6,"pais",17514,FALSE,17514
"Dinamarca",147430.09,2023,7,"pais",25531.09,FALSE,25531.09
"Dinamarca",177779,2023,8,"pais",30348.91,FALSE,30348.91
"Dinamarca",197304,2023,9,"pais",19525,FALSE,19525
"Dinamarca",206102,2023,10,"pais",8798,FALSE,8798
"Dinamarca",217440,2023,11,"pais",11338,FALSE,11338
"Dinamarca",247120.84,2023,12,"pais",29680.84,FALSE,29680.84
"Djibouti",NA,2023,5,"pais",NA,NA,NA
"Djibouti",NA,2023,6,"pais",NA,NA,NA
"Djibouti",57583.86,2023,7,"pais",NA,NA,NA
"Djibouti",76401,2023,8,"pais",18817.14,FALSE,18817.14
"Djibouti",76401,2023,9,"pais",0,FALSE,0
"Djibouti",76401,2023,10,"pais",0,FALSE,0
"Djibouti",80266,2023,11,"pais",3865,FALSE,3865
"Djibouti",80265.63,2023,12,"pais",-0.369999999995343,TRUE,0
"EUROPA",122090010,2023,1,"agregado",122090010,FALSE,122090010
"EUROPA",227124398,2023,2,"agregado",105034388,FALSE,105034388
"EUROPA",366185558,2023,3,"agregado",139061160,FALSE,139061160
"EUROPA",578878230,2023,4,"agregado",212692672,FALSE,212692672
"EUROPA",763138304,2023,5,"agregado",184260074,FALSE,184260074
"EUROPA",903011254,2023,6,"agregado",139872950,FALSE,139872950
"EUROPA",997408020.24,2023,7,"agregado",94396766.24,FALSE,94396766.24
"EUROPA",1170457805,2023,8,"agregado",173049784.76,FALSE,173049784.76
"EUROPA",1315301795,2023,9,"agregado",144843990,FALSE,144843990
"EUROPA",1451173479,2023,10,"agregado",135871684,FALSE,135871684
"EUROPA",1559543428,2023,11,"agregado",108369949,FALSE,108369949
"EUROPA",1666063959.93,2023,12,"agregado",106520531.93,FALSE,106520531.93
"Ecuador",17511616,2023,1,"pais",17511616,FALSE,17511616
"Ecuador",30709824,2023,2,"pais",13198208,FALSE,13198208
"Ecuador",37815349,2023,3,"pais",7105525,FALSE,7105525
"Ecuador",70256620,2023,4,"pais",32441271,FALSE,32441271
"Ecuador",100483168,2023,5,"pais",30226548,FALSE,30226548
"Ecuador",112227333,2023,6,"pais",11744165,FALSE,11744165
"Ecuador",118281035.28,2023,7,"pais",6053702.28,FALSE,6053702.28
"Ecuador",129985368,2023,8,"pais",11704332.72,FALSE,11704332.72
"Ecuador",140995993,2023,9,"pais",11010625,FALSE,11010625
"Ecuador",147131611,2023,10,"pais",6135618,FALSE,6135618
"Ecuador",150748568,2023,11,"pais",3616957,FALSE,3616957
"Ecuador",155417927.44,2023,12,"pais",4669359.44,FALSE,4669359.44
"Egipto",1081119,2023,1,"pais",1081119,FALSE,1081119
"Egipto",6618495,2023,2,"pais",5537376,FALSE,5537376
"Egipto",12145098,2023,3,"pais",5526603,FALSE,5526603
"Egipto",107967303,2023,4,"pais",95822205,FALSE,95822205
"Egipto",132928573,2023,5,"pais",24961270,FALSE,24961270
"Egipto",185143639,2023,6,"pais",52215066,FALSE,52215066
